timestamp,soc,screen_on,brightness_raw,cpu_load_raw,x_net,t_env
0.0,81.0,1.0,12.0,9.587148683333334,0.0,298.15
1.0,81.0,1.0,12.0,11.635101058333332,0.0,298.15
2.0,81.0,1.0,12.0,9.686838791666666,0.0,298.15
3.0,81.0,1.0,12.0,7.077723618181818,0.0,298.15
4.0,81.0,1.0,12.0,9.7539157,0.0,298.15
5.0,81.0,1.0,12.0,14.668881558333334,0.0,298.15
6.0,81.0,1.0,12.0,14.667248272727273,0.0,298.15
7.0,81.0,1.0,12.0,13.388077783333337,0.0,298.15
8.0,81.0,1.0,12.0,3.924851291666666,0.0,298.15
9.0,81.0,1.0,12.0,11.030961836363636,0.0,298.15
10.0,81.0,1.0,12.0,7.903775725,0.0,298.15
11.0,80.16666666666667,1.0,12.0,8.300084141666666,0.0,298.15
12.0,80.0,1.0,12.0,8.037675908333332,0.0,298.15
13.0,80.0,1.0,12.0,12.554515483333333,0.0,298.15
14.0,80.0,1.0,12.0,15.248299627272727,228.0,298.15
15.0,80.0,1.0,12.0,15.714295341666665,36896.240000000405,298.15
16.0,80.0,1.0,12.0,7.32882275,0.0,298.15
17.0,80.0,1.0,12.0,4.836160591666666,0.0,298.15
18.0,80.0,1.0,12.0,23.649990154545456,0.0,298.15
19.0,80.0,1.0,12.0,20.95054945833333,0.0,298.15
20.0,80.0,1.0,12.0,10.667581941666668,0.0,298.15
21.0,80.0,1.0,12.0,10.044664445454544,0.0,298.15
22.0,80.0,1.0,12.0,19.18827185,0.0,298.15
23.0,80.0,1.0,12.0,15.006294475,0.0,298.15
24.0,80.0,1.0,12.0,14.551946233333332,0.0,298.15
25.0,80.0,1.0,12.0,8.422111554545454,0.0,298.15
26.0,80.0,1.0,12.0,14.570717758333332,0.0,298.15
27.0,80.0,1.0,12.0,19.219738808333336,280.0,298.15
28.0,80.0,1.0,12.0,5.808077433333334,0.0,298.15
29.0,80.0,1.0,12.0,8.655335954545455,0.0,298.15
30.0,80.0,1.0,12.0,8.138392766666668,0.0,298.15
31.0,80.0,1.0,12.0,12.473889533333336,96.0,298.15
32.0,80.0,1.0,12.0,17.805657333333333,286.0,298.15
33.0,80.0,1.0,12.0,5.8750807636363644,0.0,298.15
34.0,80.0,1.0,12.0,3.72870045,0.0,298.15
35.0,80.0,1.0,12.0,4.448377724999999,844.0,298.15
36.0,80.0,1.0,12.0,13.714114108333334,0.0,298.15
37.0,80.0,1.0,12.0,15.832181927272728,0.0,298.15
38.0,80.0,1.0,12.0,4.9192814,0.0,298.15
39.0,80.0,1.0,12.0,5.25395545,52.0,298.15
40.0,80.0,1.0,12.0,6.762684225,816.0,298.15
41.0,80.0,1.0,12.0,13.995023881818184,0.0,298.15
