timestamp,soc,screen_on,brightness_raw,cpu_load_raw,x_net,t_env
0.0,80.0,1.0,142.40717561757333,27.313977302152956,304.47660042372985,298.15
1.0,79.99861098249838,1.0,139.18932909577157,24.247173808509174,632.163913413118,298.15
2.0,79.99722196499675,1.0,138.40139290415007,26.07234904520501,353.52049007137555,298.15
3.0,79.99583294749515,1.0,137.31666605615806,24.36202283141872,1148.676479718171,298.15
4.0,79.99444392999352,1.0,142.14874203139078,27.878963378734717,0.0,298.15
5.0,79.9930549124919,1.0,144.5514511945111,24.82154572851148,721.0732973696304,298.15
6.0,79.99166589499028,1.0,144.5239377853369,29.890993789068997,470.2998659798185,298.15
7.0,79.99027687748865,1.0,143.4490941959319,24.58743620140344,482.3764185004721,298.15
8.0,79.98888785998703,1.0,143.52956413735112,24.09878494856448,605.8211499439224,298.15
9.0,79.98749884248542,1.0,146.30309896317493,29.080235653774977,849.4719547371851,298.15
10.0,79.9861098249838,1.0,143.29984974907555,26.123677222088432,592.8442413636936,298.15
11.0,79.98472080748218,1.0,144.297861610272,27.563978049485534,3369.533009473419,298.15
12.0,79.98333178998055,1.0,142.24374691215579,27.144694993237632,3426.1576061392725,298.15
13.0,79.98194277247893,1.0,140.0121769839423,25.3288426026271,3105.150028332821,298.15
14.0,79.98055375497731,1.0,141.87675861692048,28.113014123642955,3050.4192758989166,298.15
15.0,79.9791647374757,1.0,143.73260623297227,31.11607421779893,3007.1714250472683,298.15
16.0,79.97777571997408,1.0,144.14726787684586,30.80368388041605,2929.5009816002394,298.15
17.0,79.97638670247245,1.0,148.83930858884233,29.437177050159846,2718.3806481924066,298.15
18.0,79.97499768497083,1.0,144.69079013065627,31.48376037180415,3506.1626931222295,298.15
19.0,79.97360866746921,1.0,147.5523087252274,27.220736929637948,2666.1305066601813,298.15
20.0,79.97221964996758,1.0,143.95333191526345,28.962589033233694,2696.3098625907783,298.15
21.0,79.97083063246598,1.0,144.49288637452403,30.676831447692585,3341.1397041041837,298.15
22.0,79.96944161496435,1.0,142.31413002749437,29.811520677363486,3427.6671877151643,298.15
23.0,79.96805259746273,1.0,143.9562455011993,29.79197539901314,2693.6180096094895,298.15
24.0,79.96666357996111,1.0,147.22406276354377,28.040315568707996,3597.064499711721,298.15
25.0,79.96527456245948,1.0,146.22966881495537,26.438427182024252,2504.324441068447,298.15
26.0,79.96388554495786,1.0,148.70057740441538,32.64762709449632,3585.7408347274186,298.15
27.0,79.96249652745625,1.0,147.1276145518187,31.675418338163315,2590.4182729755807,298.15
28.0,79.96110750995463,1.0,146.09706063279484,33.250986391846986,4043.2645579939835,298.15
29.0,79.959718492453,1.0,152.29518339722352,30.695385631092503,3786.6828552906254,298.15
30.0,79.95832947495138,1.0,147.19268754725528,30.336651204878244,2599.1465149211363,298.15
31.0,79.95694045744976,1.0,150.42581211674985,32.032480890877395,2351.730112334865,298.15
32.0,79.95555143994814,1.0,146.93693967103098,33.991809237112335,3077.863690792068,298.15
33.0,79.95416242244653,0.0,1.6905834695528448,21.953502587323666,3271.118352396224,298.15
34.0,79.9527734049449,0.0,2.2109485398875033,24.29279242927228,3589.0177981010893,298.15
35.0,79.95138438744328,1.0,149.09755195254658,30.75758890584581,3025.608020370036,298.15
36.0,79.94999536994166,1.0,143.22555743126185,32.703714618516635,3288.398327441937,298.15
37.0,79.94860635244004,1.0,149.11166441244998,33.09042672144329,3160.602469488946,298.15
38.0,79.94721733493841,1.0,152.23188047687785,35.96601699446947,3585.6968220896215,298.15
39.0,79.9458283174368,1.0,150.7882447403403,34.05421385273354,2821.480187573707,298.15
40.0,79.94443929993518,1.0,150.82386712482676,37.42566233655034,2675.4357273626297,298.15
41.0,79.94305028243356,1.0,145.88755237521676,31.22083855540421,60.1522079227621,298.15
42.0,79.94166126493194,1.0,148.5022566522278,34.46212893296766,2641.488469689806,298.15
43.0,79.94027224743031,0.0,0.9800379390119724,24.74942901453427,3461.702908054771,298.15
44.0,79.93888322992869,1.0,151.6489608913799,35.8430006199835,3054.40588854593,298.15
45.0,79.93749421242708,1.0,153.78965176560513,33.06062623408126,2999.558780722495,298.15
46.0,79.93610519492546,1.0,150.77396741161687,38.40117901581114,3005.733304966805,298.15
47.0,79.93471617742384,1.0,152.30807291694398,35.1219822490848,2639.153977308366,298.15
48.0,79.93332715992221,1.0,151.6010989493616,33.021399086732806,3051.978819292348,298.15
49.0,79.93193814242059,1.0,149.4303508817597,35.40557066777242,3227.7130224131183,298.15
50.0,79.93054912491897,0.0,0.0,24.959343244304705,2594.037482791271,298.15
51.0,79.92916010741736,0.0,1.0268579415604393,31.524429174340877,2889.5318786122384,298.15
52.0,79.92777108991574,0.0,0.414420082964301,28.104607284339444,2428.028278274853,298.15
53.0,79.92638207241411,0.0,0.0,26.19710908969015,2872.7502945343144,298.15
54.0,79.92499305491249,1.0,149.0022483613191,36.02035083639979,3110.708569108657,298.15
55.0,79.92360403741087,0.0,1.5003212997119113,28.371783121436692,2602.297188936279,298.15
56.0,79.92221501990925,1.0,152.6478565794038,38.622198747455954,2708.668204491245,298.15
57.0,79.92082600240764,1.0,154.8167258302354,30.688713767567954,2486.7629755787575,298.15
58.0,79.91943698490601,1.0,158.138123290738,38.18129677822402,3136.225041186568,298.15
59.0,79.91804796740439,1.0,148.8009015979441,37.053072580518474,3115.4034230104794,298.15
60.0,79.91665894990277,1.0,152.44008389292551,34.42531487951968,2760.6170820230973,298.15
61.0,79.91526993240115,1.0,153.8105706033323,39.09151798588377,2432.9443885946985,298.15
62.0,79.91388091489952,0.0,3.4660469075057994,32.04874646954876,2486.22660507996,298.15
63.0,79.91249189739791,1.0,150.81112508883393,38.68792515432866,2581.375659121399,298.15
64.0,79.91110287989629,1.0,159.51963388915917,39.93934144623928,2556.038201117387,298.15
65.0,79.90971386239467,1.0,155.42735893133033,41.51844935149929,3688.9579255354424,298.15
66.0,79.90832484489304,1.0,155.0694592223071,36.195101541320916,3731.4510799177665,298.15
67.0,79.90693582739142,0.0,0.0,24.190147735182506,2988.5785451121355,298.15
68.0,79.9055468098898,1.0,154.64272074760072,39.50224504002784,2335.937838113,298.15
69.0,79.90415779238819,0.0,2.497083099498631,27.744708088696505,1996.8971694581755,298.15
70.0,79.90276877488657,0.0,0.0,25.524884918025737,3057.8859840105156,298.15
71.0,79.90137975738494,1.0,157.06795440833045,38.308847959147826,3190.658194540887,298.15
72.0,79.89999073988332,1.0,155.51383791282703,40.07613842381939,330.00675813334107,298.15
73.0,79.8986017223817,0.0,0.0,28.363146788340007,535.6621023468426,298.15
74.0,79.89721270488008,0.0,6.160949960790591,27.140063239586798,0.0,298.15
75.0,79.89582368737847,0.0,0.998366354064408,28.396237006193495,509.87955586772273,298.15
76.0,79.89443466987684,0.0,1.4610729325099079,28.906392319948157,456.2218940207789,298.15
77.0,79.89304565237522,1.0,160.03293886313045,35.04370647482399,0.0,298.15
78.0,79.8916566348736,1.0,154.1089555065857,38.81811685795447,136.66352673410108,298.15
79.0,79.89026761737198,1.0,161.84107347987154,36.41272778804112,108.85513752164889,298.15
80.0,79.88887859987035,0.0,0.0,30.627956753780538,0.0,298.15
81.0,79.88748958236874,0.0,0.0,26.110451483803836,246.11306955520553,298.15
82.0,79.88610056486712,1.0,157.0742624968127,41.49749004348618,678.2014376445475,298.15
83.0,79.8847115473655,1.0,159.71703003419773,38.62267769584905,278.22209833454104,298.15
84.0,79.88332252986388,1.0,159.01340260186325,38.40649707187716,902.2687885373732,298.15
85.0,79.88193351236225,1.0,158.25407572151514,40.19414283568502,372.9401362363819,298.15
86.0,79.88054449486063,0.0,0.0,27.84878653220375,614.2608736377241,298.15
87.0,79.87915547735902,0.0,0.0,30.264468337446054,674.2467729010068,298.15
88.0,79.8777664598574,0.0,0.0,28.22114838420868,1037.2553752619315,298.15
89.0,79.87637744235577,1.0,160.9984951659759,38.62595213453332,249.17599355986317,298.15
90.0,79.87498842485415,1.0,161.06912622324816,40.65313212446086,654.9404315878601,298.15
91.0,79.87359940735253,0.0,3.774974582234767,27.497077167746614,168.4353899691905,298.15
92.0,79.8722103898509,0.0,0.0,27.268522626204266,1103.179641518124,298.15
93.0,79.8708213723493,0.0,1.6505958304915895,30.422459681495628,135.83951289532865,298.15
94.0,79.86943235484767,0.0,0.0,29.877831459113974,634.3860808442167,298.15
95.0,79.86804333734605,0.0,2.8362440917130103,30.302422918000183,3911.068638556566,298.15
96.0,79.86665431984443,0.0,2.4347726103903953,30.647582689581068,2527.3501043271835,298.15
97.0,79.8652653023428,1.0,160.90061992609677,40.10193489406654,3606.1984203511975,298.15
98.0,79.86387628484118,1.0,159.71982948820462,41.249435771429766,2243.870306775748,298.15
99.0,79.86248726733957,1.0,162.94717906579532,40.199535857404314,3490.8434075569385,298.15
100.0,79.86109824983795,1.0,162.32582572208204,35.85120021772666,2687.4844641898744,298.15
101.0,79.85970923233633,0.0,0.0,26.385530975924727,2787.848958043424,298.15
102.0,79.8583202148347,1.0,157.86794975847937,43.97738373894559,2412.610691996693,298.15
103.0,79.85693119733308,0.0,0.0,29.98349666299325,2715.254226379796,298.15
104.0,79.85554217983146,0.0,3.610393778734529,31.934409643982317,3065.1391542368,298.15
105.0,79.85415316232985,1.0,164.11560198729092,39.23924124845918,3140.671695653364,298.15
106.0,79.85276414482823,0.0,0.0,29.813520863762744,2930.6985707214117,298.15
107.0,79.8513751273266,0.0,0.0,28.97237675658383,2636.1827639099674,298.15
108.0,79.84998610982498,1.0,164.7527165452853,44.97842699128019,3097.4286504940274,298.15
109.0,79.84859709232336,1.0,159.11607375271254,40.37376943537914,2566.8438414030106,298.15
110.0,79.84720807482174,1.0,163.13846032808107,38.70985305645398,2780.9251619522465,298.15
111.0,79.84581905732013,1.0,160.5583537209625,36.363151977211544,3367.9956746082535,298.15
112.0,79.8444300398185,0.0,3.8525245555359047,33.81372338211086,2687.661555675282,298.15
113.0,79.84304102231688,0.0,0.0,29.350869926449988,2914.473041022934,298.15
114.0,79.84165200481526,0.0,2.7239987610585383,31.176962763049172,2973.208809158672,298.15
115.0,79.84026298731364,0.0,0.4404160288135041,31.354768390615398,2672.750536019028,298.15
116.0,79.83887396981201,0.0,0.6008409871511643,28.572145292483842,2715.9099941945165,298.15
117.0,79.8374849523104,1.0,157.88698180128543,40.85822154095676,2865.082640880821,298.15
118.0,79.83609593480878,0.0,0.0,28.15574094840696,2739.9715708493322,298.15
119.0,79.83470691730716,0.0,0.0,27.289830661470894,3216.61428676451,298.15
120.0,79.83331789980554,0.0,0.5882407209586759,31.67262375056227,3214.027827904303,298.15
121.0,79.83192888230391,0.0,0.0,28.864326369784372,4107.181636648913,298.15
122.0,79.83053986480229,0.0,0.0,30.184900744653984,3037.5212446143187,298.15
123.0,79.82915084730068,1.0,164.38472749092546,39.88097327961735,2842.2943600219924,298.15
124.0,79.82776182979906,1.0,164.45687282433354,40.26515814131953,2665.6679452835383,298.15
125.0,79.82637281229744,0.0,0.0,25.641061742738874,21.977372891473465,298.15
126.0,79.82498379479581,0.0,1.858789600437244,27.556610566737124,0.0,298.15
127.0,79.82359477729419,0.0,0.0,28.000407069380273,1268.9899754101775,298.15
128.0,79.82220575979257,1.0,162.51789743368994,36.85386255212852,1018.4872830601333,298.15
129.0,79.82081674229096,0.0,3.925981798358003,29.357107234689032,279.4054636093838,298.15
130.0,79.81942772478934,0.0,0.1627738841934274,30.818230018204744,935.503775400261,298.15
131.0,79.81803870728771,0.0,0.3009329281694778,31.03678184731559,987.4626683513,298.15
132.0,79.81664968978609,1.0,169.06869057902975,37.443514203526924,0.0,298.15
133.0,79.81526067228447,0.0,0.0,28.632922900071517,797.9316494784368,298.15
134.0,79.81387165478284,0.0,1.897453495406616,28.832209507580266,3114.740893013589,298.15
135.0,79.81248263728124,0.0,3.9643598676961713,29.073646774090196,3470.077507777366,298.15
136.0,79.81109361977961,0.0,0.0,25.849943780573966,4138.127751186441,298.15
137.0,79.80970460227799,0.0,2.048025175325634,31.29998011943244,3562.52638936142,298.15
