timestamp,soc,screen_on,brightness_raw,cpu_load_raw,x_net,t_env
0.0,90.0,1.0,127.13450872224522,56.07085747766759,4736.37940244243,298.15
1.0,89.99826376831724,1.0,132.31332123322593,58.787149688201126,5238.5174854673605,298.15
2.0,89.99652753663449,1.0,126.45574138750777,56.35494255928792,5734.812780975539,298.15
3.0,89.99479130495173,1.0,134.13980975782297,60.74895299584554,5502.630226929918,298.15
4.0,89.99305507326898,1.0,125.88409518510225,56.09363151873343,5253.615347133396,298.15
5.0,89.99131884158622,1.0,125.75906942746211,59.544745831446484,5202.831627572773,298.15
6.0,89.98958260990347,1.0,131.12985864896618,57.66864822190613,5547.515040459051,298.15
7.0,89.98784637822071,1.0,117.94621112169617,45.73021384475328,4871.196356433945,298.15
8.0,89.98611014653795,1.0,138.41075829379062,51.60173696177666,4706.097925417248,298.15
9.0,89.9843739148552,1.0,136.16061989987858,51.97897961879992,5670.154416065783,298.15
10.0,89.98263768317244,1.0,137.0496367652423,52.20818047424098,5003.214176554581,298.15
11.0,89.98090145148969,1.0,136.75445614738956,50.9768398309452,4981.356629919646,298.15
12.0,89.97916521980693,1.0,131.34822906123733,61.68535627165507,5409.815756785354,298.15
13.0,89.97742898812417,1.0,133.85430357226784,63.6206750786959,5678.836770631499,298.15
14.0,89.97569275644142,1.0,134.975992190094,48.58190354499325,5423.507077362299,298.15
15.0,89.97395652475866,1.0,123.18440442713178,60.36362741448637,4903.670312744588,298.15
16.0,89.9722202930759,1.0,134.10179239289022,59.531842254433535,5866.980316003591,298.15
17.0,89.97048406139315,1.0,130.51418154919685,67.44508798878798,5825.58518819151,298.15
18.0,89.9687478297104,1.0,145.1442231727349,56.50295798120856,4672.5678831802525,298.15
19.0,89.96701159802764,1.0,132.06768800585874,49.55474272360079,4550.418680766295,298.15
20.0,89.96527536634488,1.0,132.6705035182137,49.637534493663516,5322.590851830039,298.15
21.0,89.96353913466213,1.0,125.7286561009906,62.54560152936692,5341.985920766265,298.15
22.0,89.96180290297937,1.0,131.29347121366936,53.20829447910117,5032.105722229013,298.15
23.0,89.96006667129662,1.0,120.26718746766923,60.84179816571621,5199.267059856223,298.15
24.0,89.95833043961386,1.0,146.26838503851832,57.355078296226296,5360.250142754972,298.15
25.0,89.9565942079311,1.0,138.15158383327477,61.850455616638385,5590.076998050383,298.15
26.0,89.95485797624835,1.0,132.14612546814203,50.25820035862604,4936.267225248415,298.15
27.0,89.95312174456559,1.0,137.9823731118428,58.117272800030854,5944.4684473750385,298.15
28.0,89.95138551288284,1.0,128.63487271944206,61.67101955579941,5737.3570175347395,298.15
29.0,89.94964928120008,1.0,133.87249071278265,61.30687803151653,5748.346178875211,298.15
30.0,89.94791304951733,1.0,128.02185581054016,62.71166772634986,4721.412775025944,298.15
31.0,89.94617681783457,1.0,125.44982535014341,50.11661326854724,5770.875848577301,298.15
32.0,89.94444058615181,1.0,140.54148809973918,57.733605015552044,5110.235696854233,298.15
33.0,89.94270435446906,1.0,135.06387078636547,58.25502392284007,5427.195028868718,298.15
34.0,89.9409681227863,1.0,124.68084665749019,65.5268284417163,5152.338411938876,298.15
35.0,89.93923189110355,1.0,130.7128406992743,71.75893887343128,5660.673040754244,298.15
36.0,89.93749565942079,1.0,144.7511252345766,65.58125928392981,5089.3678487119405,298.15
37.0,89.93575942773803,1.0,131.73654114807292,63.08039420191133,5745.100318513432,298.15
38.0,89.93402319605528,1.0,140.65581983344475,61.02502744893935,5508.897892560779,298.15
39.0,89.93228696437252,0.0,132.00086685559555,59.129253207766034,4841.057984384064,298.15
40.0,89.93055073268977,1.0,138.54253531294927,65.13447786806853,5412.230181714326,298.15
41.0,89.92881450100701,1.0,140.5406826467456,60.12504087064749,5481.044444154318,298.15
42.0,89.92707826932426,1.0,133.0062906115636,56.98689323300359,5456.782079888519,298.15
